"ntaxa" "fdpd.obs" "fdpd.rand.mean" "fdpd.rand.sd" "fdpd.obs.rank" "fdpd.obs.z" "fdpd.obs.p" "runs"
"275" 0 NA NA NA NA NA NA 1000
"276" 0 NA NA NA NA NA NA 1000
"277" 0 NA NA NA NA NA NA 1000
"278" 0 NA NA NA NA NA NA 1000
"279" 0 NA NA NA NA NA NA 1000
"280" 0 NA NA NA NA NA NA 1000
"281" 0 NA NA NA NA NA NA 1000
"282" 0 NA NA NA NA NA NA 1000
"283" 0 NA NA NA NA NA NA 1000
"284" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"285" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"286" 5 3.10683364976054 2.05341568745361 0.370769135288297 1001 2.84116950966758 1 1000
"287" 5 3.10683364976054 2.05341568745361 0.370769135288297 1001 2.84116950966758 1 1000
"288" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"289" 0 NA NA NA NA NA NA 1000
"290" 0 NA NA NA NA NA NA 1000
"291" 0 NA NA NA NA NA NA 1000
"292" 0 NA NA NA NA NA NA 1000
"293" 0 NA NA NA NA NA NA 1000
"294" 0 NA NA NA NA NA NA 1000
"295" 0 NA NA NA NA NA NA 1000
"296" 0 NA NA NA NA NA NA 1000
"297" 0 NA NA NA NA NA NA 1000
"298" 0 NA NA NA NA NA NA 1000
"299" 0 NA NA NA NA NA NA 1000
"300" 0 NA NA NA NA NA NA 1000
"301" 0 NA NA NA NA NA NA 1000
"302" 0 NA NA NA NA NA NA 1000
"303" 0 NA NA NA NA NA NA 1000
"304" 0 NA NA NA NA NA NA 1000
"305" 0 NA NA NA NA NA NA 1000
"306" 0 NA NA NA NA NA NA 1000
"307" 0 NA NA NA NA NA NA 1000
"308" 0 NA NA NA NA NA NA 1000
"309" 0 NA NA NA NA NA NA 1000
"310" 0 NA NA NA NA NA NA 1000
"311" 0 NA NA NA NA NA NA 1000
"312" 0 NA NA NA NA NA NA 1000
"313" 0 NA NA NA NA NA NA 1000
"314" 0 NA NA NA NA NA NA 1000
"315" 0 NA NA NA NA NA NA 1000
"316" 0 NA NA NA NA NA NA 1000
"317" 0 NA NA NA NA NA NA 1000
"318" 0 NA NA NA NA NA NA 1000
"319" 0 NA NA NA NA NA NA 1000
"320" 0 NA NA NA NA NA NA 1000
"321" 0 NA NA NA NA NA NA 1000
"322" 0 NA NA NA NA NA NA 1000
"323" 0 NA NA NA NA NA NA 1000
"324" 0 NA NA NA NA NA NA 1000
"325" 0 NA NA NA NA NA NA 1000
"326" 0 NA NA NA NA NA NA 1000
"327" 0 NA NA NA NA NA NA 1000
"328" 0 NA NA NA NA NA NA 1000
"329" 0 NA NA NA NA NA NA 1000
"330" 0 NA NA NA NA NA NA 1000
"331" 0 NA NA NA NA NA NA 1000
"332" 0 NA NA NA NA NA NA 1000
"333" 0 NA NA NA NA NA NA 1000
"334" 0 NA NA NA NA NA NA 1000
"335" 0 NA NA NA NA NA NA 1000
"336" 0 NA NA NA NA NA NA 1000
"337" 0 NA NA NA NA NA NA 1000
"338" 0 NA NA NA NA NA NA 1000
"339" 0 NA NA NA NA NA NA 1000
"340" 0 NA NA NA NA NA NA 1000
"341" 0 NA NA NA NA NA NA 1000
"342" 0 NA NA NA NA NA NA 1000
"343" 0 NA NA NA NA NA NA 1000
"344" 0 NA NA NA NA NA NA 1000
"345" 0 NA NA NA NA NA NA 1000
"346" 0 NA NA NA NA NA NA 1000
"347" 0 NA NA NA NA NA NA 1000
"348" 0 NA NA NA NA NA NA 1000
"349" 0 NA NA NA NA NA NA 1000
"350" 0 NA NA NA NA NA NA 1000
"351" 0 NA NA NA NA NA NA 1000
"352" 0 NA NA NA NA NA NA 1000
"353" 0 NA NA NA NA NA NA 1000
"354" 0 NA NA NA NA NA NA 1000
"355" 0 NA NA NA NA NA NA 1000
"356" 0 NA NA NA NA NA NA 1000
"357" 0 NA NA NA NA NA NA 1000
"358" 0 NA NA NA NA NA NA 1000
"359" 0 NA NA NA NA NA NA 1000
"360" 0 NA NA NA NA NA NA 1000
"361" 0 NA NA NA NA NA NA 1000
"362" 0 NA NA NA NA NA NA 1000
"363" 0 NA NA NA NA NA NA 1000
"364" 0 NA NA NA NA NA NA 1000
"365" 0 NA NA NA NA NA NA 1000
"366" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"367" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"368" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"369" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"370" 0 NA NA NA NA NA NA 1000
"371" 0 NA NA NA NA NA NA 1000
"372" 0 NA NA NA NA NA NA 1000
"373" 0 NA NA NA NA NA NA 1000
"374" 0 NA NA NA NA NA NA 1000
"375" 0 NA NA NA NA NA NA 1000
"376" 0 NA NA NA NA NA NA 1000
"377" 0 NA NA NA NA NA NA 1000
"378" 0 NA NA NA NA NA NA 1000
"379" 0 NA NA NA NA NA NA 1000
"380" 0 NA NA NA NA NA NA 1000
"381" 0 NA NA NA NA NA NA 1000
"382" 0 NA NA NA NA NA NA 1000
"383" 0 NA NA NA NA NA NA 1000
"384" 0 NA NA NA NA NA NA 1000
"385" 0 NA NA NA NA NA NA 1000
"386" 0 NA NA NA NA NA NA 1000
"387" 0 NA NA NA NA NA NA 1000
"388" 0 NA NA NA NA NA NA 1000
"389" 0 NA NA NA NA NA NA 1000
"390" 0 NA NA NA NA NA NA 1000
"391" 0 NA NA NA NA NA NA 1000
"392" 0 NA NA NA NA NA NA 1000
"393" 0 NA NA NA NA NA NA 1000
"394" 0 NA NA NA NA NA NA 1000
"395" 0 NA NA NA NA NA NA 1000
"396" 0 NA NA NA NA NA NA 1000
"397" 0 NA NA NA NA NA NA 1000
"398" 0 NA NA NA NA NA NA 1000
"399" 0 NA NA NA NA NA NA 1000
"400" 0 NA NA NA NA NA NA 1000
"401" 0 NA NA NA NA NA NA 1000
"402" 0 NA NA NA NA NA NA 1000
"403" 0 NA NA NA NA NA NA 1000
"404" 0 NA NA NA NA NA NA 1000
"405" 0 NA NA NA NA NA NA 1000
"406" 0 NA NA NA NA NA NA 1000
"407" 0 NA NA NA NA NA NA 1000
"408" 0 NA NA NA NA NA NA 1000
"409" 0 NA NA NA NA NA NA 1000
"410" 0 NA NA NA NA NA NA 1000
"411" 0 NA NA NA NA NA NA 1000
"412" 0 NA NA NA NA NA NA 1000
"413" 0 NA NA NA NA NA NA 1000
"414" 0 NA NA NA NA NA NA 1000
"415" 0 NA NA NA NA NA NA 1000
"416" 0 NA NA NA NA NA NA 1000
"417" 0 NA NA NA NA NA NA 1000
"418" 0 NA NA NA NA NA NA 1000
"419" 0 NA NA NA NA NA NA 1000
"420" 0 NA NA NA NA NA NA 1000
"421" 0 NA NA NA NA NA NA 1000
"422" 0 NA NA NA NA NA NA 1000
"423" 0 NA NA NA NA NA NA 1000
"424" 0 NA NA NA NA NA NA 1000
"425" 0 NA NA NA NA NA NA 1000
"426" 0 NA NA NA NA NA NA 1000
"427" 0 NA NA NA NA NA NA 1000
"428" 0 NA NA NA NA NA NA 1000
"429" 0 NA NA NA NA NA NA 1000
"430" 0 NA NA NA NA NA NA 1000
"431" 0 NA NA NA NA NA NA 1000
"432" 0 NA NA NA NA NA NA 1000
"433" 0 NA NA NA NA NA NA 1000
"434" 0 NA NA NA NA NA NA 1000
"435" 0 NA NA NA NA NA NA 1000
"436" 0 NA NA NA NA NA NA 1000
"437" 0 NA NA NA NA NA NA 1000
"438" 0 NA NA NA NA NA NA 1000
"439" 0 NA NA NA NA NA NA 1000
"440" 0 NA NA NA NA NA NA 1000
"441" 0 NA NA NA NA NA NA 1000
"442" 0 NA NA NA NA NA NA 1000
"443" 0 NA NA NA NA NA NA 1000
"444" 0 NA NA NA NA NA NA 1000
"445" 0 NA NA NA NA NA NA 1000
"446" 0 NA NA NA NA NA NA 1000
"447" 0 NA NA NA NA NA NA 1000
"448" 0 NA NA NA NA NA NA 1000
"449" 0 NA NA NA NA NA NA 1000
"450" 6 3.10802009966708 2.05820938772799 0.326603067926285 1001 3.21433205941604 1 1000
"451" 0 NA NA NA NA NA NA 1000
"452" 0 NA NA NA NA NA NA 1000
"453" 0 NA NA NA NA NA NA 1000
"454" 0 NA NA NA NA NA NA 1000
"455" 0 NA NA NA NA NA NA 1000
"456" 0 NA NA NA NA NA NA 1000
"457" 0 NA NA NA NA NA NA 1000
"458" 0 NA NA NA NA NA NA 1000
"459" 0 NA NA NA NA NA NA 1000
"460" 0 NA NA NA NA NA NA 1000
"461" 0 NA NA NA NA NA NA 1000
"462" 0 NA NA NA NA NA NA 1000
"463" 0 NA NA NA NA NA NA 1000
"464" 0 NA NA NA NA NA NA 1000
"465" 0 NA NA NA NA NA NA 1000
"466" 0 NA NA NA NA NA NA 1000
"467" 0 NA NA NA NA NA NA 1000
"468" 0 NA NA NA NA NA NA 1000
"469" 0 NA NA NA NA NA NA 1000
"470" 0 NA NA NA NA NA NA 1000
"471" 0 NA NA NA NA NA NA 1000
"472" 0 NA NA NA NA NA NA 1000
"473" 0 NA NA NA NA NA NA 1000
"474" 0 NA NA NA NA NA NA 1000
"475" 0 NA NA NA NA NA NA 1000
"476" 0 NA NA NA NA NA NA 1000
"477" 0 NA NA NA NA NA NA 1000
"478" 0 NA NA NA NA NA NA 1000
"479" 0 NA NA NA NA NA NA 1000
"480" 0 NA NA NA NA NA NA 1000
"481" 0 NA NA NA NA NA NA 1000
"482" 0 NA NA NA NA NA NA 1000
"483" 0 NA NA NA NA NA NA 1000
"484" 0 NA NA NA NA NA NA 1000
"485" 0 NA NA NA NA NA NA 1000
"486" 0 NA NA NA NA NA NA 1000
"487" 0 NA NA NA NA NA NA 1000
"488" 0 NA NA NA NA NA NA 1000
"489" 0 NA NA NA NA NA NA 1000
"490" 0 NA NA NA NA NA NA 1000
"491" 0 NA NA NA NA NA NA 1000
"492" 0 NA NA NA NA NA NA 1000
"493" 0 NA NA NA NA NA NA 1000
"494" 0 NA NA NA NA NA NA 1000
"495" 0 NA NA NA NA NA NA 1000
"496" 0 NA NA NA NA NA NA 1000
"497" 0 NA NA NA NA NA NA 1000
"498" 0 NA NA NA NA NA NA 1000
"499" 0 NA NA NA NA NA NA 1000
"500" 0 NA NA NA NA NA NA 1000
"501" 11 1.91203719241721 2.03356180641684 0.154680945849702 95 -0.785646954329489 0.0949050949050949 1000
"502" 11 1.91203719241721 2.03356180641684 0.154680945849702 95 -0.785646954329489 0.0949050949050949 1000
"503" 11 1.91203719241721 2.03356180641684 0.154680945849702 95 -0.785646954329489 0.0949050949050949 1000
"504" 12 1.9835954939686 2.06635966971937 0.134890357151074 169 -0.613566288197177 0.168831168831169 1000
"505" 12 1.9835954939686 2.06635966971937 0.134890357151074 169 -0.613566288197177 0.168831168831169 1000
"506" 0 NA NA NA NA NA NA 1000
"507" 0 NA NA NA NA NA NA 1000
"508" 0 NA NA NA NA NA NA 1000
"509" 0 NA NA NA NA NA NA 1000
"510" 0 NA NA NA NA NA NA 1000
"511" 0 NA NA NA NA NA NA 1000
"512" 0 NA NA NA NA NA NA 1000
"513" 0 NA NA NA NA NA NA 1000
"514" 0 NA NA NA NA NA NA 1000
"515" 0 NA NA NA NA NA NA 1000
"516" 0 NA NA NA NA NA NA 1000
"517" 0 NA NA NA NA NA NA 1000
"518" 0 NA NA NA NA NA NA 1000
"519" 0 NA NA NA NA NA NA 1000
"520" 0 NA NA NA NA NA NA 1000
"521" 0 NA NA NA NA NA NA 1000
"522" 0 NA NA NA NA NA NA 1000
"523" 0 NA NA NA NA NA NA 1000
"524" 0 NA NA NA NA NA NA 1000
"525" 0 NA NA NA NA NA NA 1000
"526" 0 NA NA NA NA NA NA 1000
"527" 0 NA NA NA NA NA NA 1000
"528" 0 NA NA NA NA NA NA 1000
"529" 0 NA NA NA NA NA NA 1000
"530" 0 NA NA NA NA NA NA 1000
"531" 0 NA NA NA NA NA NA 1000
"532" 0 NA NA NA NA NA NA 1000
"533" 0 NA NA NA NA NA NA 1000
"534" 0 NA NA NA NA NA NA 1000
"535" 0 NA NA NA NA NA NA 1000
"536" 0 NA NA NA NA NA NA 1000
"537" 0 NA NA NA NA NA NA 1000
"538" 0 NA NA NA NA NA NA 1000
"539" 0 NA NA NA NA NA NA 1000
"540" 0 NA NA NA NA NA NA 1000
"541" 0 NA NA NA NA NA NA 1000
"542" 0 NA NA NA NA NA NA 1000
"543" 2 1.468865889585 2.60631921127091 0.6711586352463 1 -1.69476076437352 0.000999000999000999 1000
"544" 0 NA NA NA NA NA NA 1000
"545" 0 NA NA NA NA NA NA 1000
"546" 0 NA NA NA NA NA NA 1000
"547" 0 NA NA NA NA NA NA 1000
"548" 0 NA NA NA NA NA NA 1000
"549" 0 NA NA NA NA NA NA 1000
"550" 0 NA NA NA NA NA NA 1000
"551" 0 NA NA NA NA NA NA 1000
"552" 0 NA NA NA NA NA NA 1000
"553" 0 NA NA NA NA NA NA 1000
"554" 0 NA NA NA NA NA NA 1000
"555" 0 NA NA NA NA NA NA 1000
"556" 0 NA NA NA NA NA NA 1000
"557" 0 NA NA NA NA NA NA 1000
"558" 0 NA NA NA NA NA NA 1000
"559" 0 NA NA NA NA NA NA 1000
"560" 0 NA NA NA NA NA NA 1000
"561" 0 NA NA NA NA NA NA 1000
"562" 0 NA NA NA NA NA NA 1000
"563" 0 NA NA NA NA NA NA 1000
"564" 0 NA NA NA NA NA NA 1000
"565" 0 NA NA NA NA NA NA 1000
"566" 0 NA NA NA NA NA NA 1000
"567" 0 NA NA NA NA NA NA 1000
"568" 0 NA NA NA NA NA NA 1000
"569" 0 NA NA NA NA NA NA 1000
"570" 0 NA NA NA NA NA NA 1000
"571" 0 NA NA NA NA NA NA 1000
"572" 0 NA NA NA NA NA NA 1000
"573" 0 NA NA NA NA NA NA 1000
"574" 0 NA NA NA NA NA NA 1000
"575" 0 NA NA NA NA NA NA 1000
"576" 0 NA NA NA NA NA NA 1000
"577" 0 NA NA NA NA NA NA 1000
"578" 0 NA NA NA NA NA NA 1000
"579" 0 NA NA NA NA NA NA 1000
"580" 0 NA NA NA NA NA NA 1000
"581" 0 NA NA NA NA NA NA 1000
"582" 12 1.9835954939686 2.06635966971937 0.134890357151074 169 -0.613566288197177 0.168831168831169 1000
"583" 11 1.91203719241721 2.03356180641684 0.154680945849702 95 -0.785646954329489 0.0949050949050949 1000
"584" 0 NA NA NA NA NA NA 1000
"585" 0 NA NA NA NA NA NA 1000
"586" 0 NA NA NA NA NA NA 1000
"587" 11 2.22180477134543 2.1470947372848 0.158779034931682 700 0.470528329466 0.699300699300699 1000
"588" 12 2.16235993987777 2.17784651630245 0.141757776829534 320 -0.109246750132823 0.31968031968032 1000
"589" 0 NA NA NA NA NA NA 1000
"590" 0 NA NA NA NA NA NA 1000
"591" 0 NA NA NA NA NA NA 1000
"592" 0 NA NA NA NA NA NA 1000
"593" 0 NA NA NA NA NA NA 1000
"594" 14 2.15874484321837 2.15022608152452 0.116668383665979 503 0.0730168827764139 0.502497502497502 1000
"595" 0 NA NA NA NA NA NA 1000
"596" 0 NA NA NA NA NA NA 1000
"597" 0 NA NA NA NA NA NA 1000
"598" 0 NA NA NA NA NA NA 1000
"599" 0 NA NA NA NA NA NA 1000
